=== TCP1 - Processing Speed Tracker - Domino Samples ===
Rolling Type	Sample	Parameters#	Regime	LapsedTime
Discrete	30	12 SPC Windows	05hz	1.474
Discrete	30	12 SPC Windows	05hz	1.702
Discrete	30	12 SPC Windows	05hz	1.522
Discrete	30	12 SPC Windows	05hz	2.048
Discrete	30	12 SPC Windows	05hz	1.362
Discrete	30	12 SPC Windows	05hz	4.673
Discrete	30	12 SPC Windows	05hz	2.825
Discrete	30	12 SPC Windows	05hz	1.355
Discrete	30	12 SPC Windows	05hz	1.249
Discrete	30	12 SPC Windows	05hz	2.624
Discrete	30	12 SPC Windows	05hz	2.204
Discrete	30	12 SPC Windows	05hz	2.088
Discrete	30	12 SPC Windows	05hz	7.093
Discrete	30	12 SPC Windows	05hz	2.385
Discrete	30	12 SPC Windows	05hz	1.674
Discrete	30	12 SPC Windows	05hz	2.211
Discrete	30	12 SPC Windows	05hz	2.257
Discrete	30	12 SPC Windows	05hz	1.759
Discrete	30	12 SPC Windows	05hz	0.703
Discrete	30	12 SPC Windows	05hz	0.854
Discrete	30	12 SPC Windows	05hz	0.789
Discrete	30	12 SPC Windows	05hz	0.699
Discrete	30	12 SPC Windows	05hz	0.663
Discrete	30	12 SPC Windows	05hz	0.958
Discrete	30	12 SPC Windows	05hz	0.893
Discrete	30	12 SPC Windows	05hz	0.68
Discrete	30	12 SPC Windows	05hz	0.852
Discrete	30	12 SPC Windows	05hz	0.741
Discrete	30	12 SPC Windows	05hz	1.002
Discrete	30	12 SPC Windows	05hz	1.115
Discrete	30	12 SPC Windows	05hz	4.861
Discrete	30	12 SPC Windows	05hz	2.057
Discrete	30	12 SPC Windows	05hz	1.461
Discrete	30	12 SPC Windows	05hz	1.447
Discrete	30	12 SPC Windows	05hz	1.332
Discrete	30	12 SPC Windows	05hz	1.144
Discrete	30	12 SPC Windows	05hz	1.452
Discrete	30	12 SPC Windows	05hz	1.95
Discrete	30	12 SPC Windows	05hz	4.719
Discrete	30	12 SPC Windows	05hz	1.868
Discrete	30	12 SPC Windows	05hz	1.648
Discrete	30	12 SPC Windows	05hz	1.282
Discrete	30	12 SPC Windows	05hz	1.994
Discrete	30	12 SPC Windows	05hz	1.102
Discrete	30	12 SPC Windows	05hz	1.132
Discrete	30	12 SPC Windows	05hz	0.709
Discrete	30	12 SPC Windows	05hz	0.619
Discrete	30	12 SPC Windows	05hz	0.693
Discrete	30	12 SPC Windows	05hz	0.953
Discrete	30	12 SPC Windows	05hz	0.733
Discrete	30	12 SPC Windows	05hz	0.756
Discrete	30	12 SPC Windows	05hz	0.824
Discrete	30	12 SPC Windows	05hz	0.983
Discrete	30	12 SPC Windows	05hz	0.834
Discrete	30	12 SPC Windows	05hz	0.648
Discrete	30	12 SPC Windows	05hz	0.713
Discrete	30	12 SPC Windows	05hz	0.719
Discrete	30	12 SPC Windows	05hz	0.735
Discrete	30	12 SPC Windows	05hz	0.801
Discrete	30	12 SPC Windows	05hz	0.765
Discrete	30	12 SPC Windows	05hz	0.883
Discrete	30	12 SPC Windows	05hz	0.831
Discrete	30	12 SPC Windows	05hz	4.103
Discrete	30	12 SPC Windows	05hz	1.765
Discrete	30	12 SPC Windows	05hz	1.483
Discrete	30	12 SPC Windows	05hz	2.144
Discrete	30	12 SPC Windows	05hz	2.114
Discrete	30	12 SPC Windows	05hz	1.727
Discrete	30	12 SPC Windows	05hz	4.508
Discrete	30	12 SPC Windows	05hz	0.775
Discrete	30	12 SPC Windows	05hz	0.576
Discrete	30	12 SPC Windows	05hz	0.968
Discrete	30	12 SPC Windows	05hz	0.958
Discrete	30	12 SPC Windows	05hz	0.756
Discrete	30	12 SPC Windows	05hz	0.927
Discrete	30	12 SPC Windows	05hz	1.703
Discrete	30	12 SPC Windows	05hz	2.009
Discrete	30	12 SPC Windows	05hz	4.849
Discrete	30	12 SPC Windows	05hz	1.462
Discrete	30	12 SPC Windows	05hz	1.361
Discrete	30	12 SPC Windows	05hz	1.491
Discrete	30	12 SPC Windows	05hz	1.398
Discrete	30	12 SPC Windows	05hz	1.265
Discrete	30	12 SPC Windows	05hz	2.264
Discrete	30	12 SPC Windows	05hz	1.78
Discrete	30	12 SPC Windows	05hz	0.78
Discrete	30	12 SPC Windows	05hz	1.008
Discrete	30	12 SPC Windows	05hz	0.894
Discrete	30	12 SPC Windows	05hz	1.062
Discrete	30	12 SPC Windows	05hz	1.021
Discrete	30	12 SPC Windows	05hz	0.85
Discrete	30	12 SPC Windows	05hz	1.227
Discrete	30	12 SPC Windows	05hz	1.127
Discrete	30	12 SPC Windows	05hz	1.157
Discrete	30	12 SPC Windows	05hz	1.32
Discrete	30	12 SPC Windows	05hz	1.38
Discrete	30	12 SPC Windows	05hz	0.91
Discrete	30	12 SPC Windows	05hz	2.157
Discrete	30	12 SPC Windows	05hz	1.612
Discrete	30	12 SPC Windows	05hz	1.561
Discrete	30	12 SPC Windows	05hz	1.31
Discrete	30	12 SPC Windows	05hz	1.895
Discrete	30	12 SPC Windows	05hz	6.715
Discrete	30	12 SPC Windows	05hz	1.977
Discrete	30	12 SPC Windows	05hz	1.516
Discrete	30	12 SPC Windows	05hz	1.748
Discrete	30	12 SPC Windows	05hz	1.409
Discrete	30	12 SPC Windows	05hz	2.708
Discrete	30	12 SPC Windows	05hz	4.421
Discrete	30	12 SPC Windows	05hz	1.69
Discrete	30	12 SPC Windows	05hz	1.364
Discrete	30	12 SPC Windows	05hz	0.946
Discrete	30	12 SPC Windows	05hz	0.965
Discrete	30	12 SPC Windows	05hz	1.891
Discrete	30	12 SPC Windows	05hz	2.584
Discrete	30	12 SPC Windows	05hz	1.163
Discrete	30	12 SPC Windows	05hz	1.595
Discrete	30	12 SPC Windows	05hz	1.949
Discrete	30	12 SPC Windows	05hz	4.923
Discrete	30	12 SPC Windows	05hz	2.947
Discrete	30	12 SPC Windows	05hz	1.875
Discrete	30	12 SPC Windows	05hz	1.846
Discrete	30	12 SPC Windows	05hz	2.838
Discrete	30	12 SPC Windows	05hz	6.757
Discrete	30	12 SPC Windows	05hz	2.522
Discrete	30	12 SPC Windows	05hz	2.511
Discrete	30	12 SPC Windows	05hz	1.848
Discrete	30	12 SPC Windows	05hz	2.754
Discrete	30	12 SPC Windows	05hz	5.712
Discrete	30	12 SPC Windows	05hz	2.847
Discrete	30	12 SPC Windows	05hz	1.773
Discrete	30	12 SPC Windows	05hz	3.258
Discrete	30	12 SPC Windows	05hz	6.792
Discrete	30	12 SPC Windows	05hz	3.207
Discrete	30	12 SPC Windows	05hz	1.935
Discrete	30	12 SPC Windows	05hz	1.145
Discrete	30	12 SPC Windows	05hz	1.236
Discrete	30	12 SPC Windows	05hz	1.213
Discrete	30	12 SPC Windows	05hz	5.359
Discrete	30	12 SPC Windows	05hz	2.596
Discrete	30	12 SPC Windows	05hz	0.777
Discrete	30	12 SPC Windows	05hz	1.071
Discrete	30	12 SPC Windows	05hz	1.041
Discrete	30	12 SPC Windows	05hz	2.049
Discrete	30	12 SPC Windows	05hz	1.803
Discrete	30	12 SPC Windows	05hz	1.316
Discrete	30	12 SPC Windows	05hz	8.992
Discrete	30	12 SPC Windows	05hz	2.025
Discrete	30	12 SPC Windows	05hz	1.924
Discrete	30	12 SPC Windows	05hz	2.074
Discrete	30	12 SPC Windows	05hz	10.667
Discrete	30	12 SPC Windows	05hz	1.348
Discrete	30	12 SPC Windows	05hz	2.269
Discrete	30	12 SPC Windows	05hz	6.788
Discrete	30	12 SPC Windows	05hz	2.735
Discrete	30	12 SPC Windows	05hz	2.249
Discrete	30	8 + 2 VPlot	05hz	0.762
Discrete	30	8 + 2 VPlot	05hz	1.898
Discrete	30	8 + 2 VPlot	05hz	1.379
Discrete	30	8 + 2 VPlot	05hz	2.623
Discrete	30	8 + 2 VPlot	05hz	1.795
Discrete	30	8 + 2 VPlot	05hz	1.704
Discrete	30	8 + 2 VPlot	05hz	4.387
Discrete	30	8 + 2 VPlot	05hz	2.146
Discrete	30	8 + 2 VPlot	05hz	2.943
Discrete	30	8 + 2 VPlot	05hz	2.027
Discrete	30	8 + 2 VPlot	05hz	6.486
Discrete	30	8 + 2 VPlot	05hz	2.726
Discrete	30	8 + 2 VPlot	05hz	2.94
Discrete	30	8 + 2 VPlot	05hz	3.013
Discrete	30	8 + 2 VPlot	05hz	7.103
Discrete	30	8 + 2 VPlot	05hz	2.764
Discrete	30	8 + 2 VPlot	05hz	3.295
Discrete	30	8 + 2 VPlot	05hz	6.989
Discrete	30	8 + 2 VPlot	05hz	1.982
Discrete	30	8 + 2 VPlot	05hz	2.114
Discrete	30	8 + 2 VPlot	05hz	2.692
Discrete	30	8 + 2 VPlot	05hz	2.403
Discrete	30	8 + 2 VPlot	05hz	6.086
Discrete	30	8 + 2 VPlot	05hz	3.61
Discrete	30	8 + 2 VPlot	05hz	1.634
Discrete	30	8 + 2 VPlot	05hz	3.696
Discrete	30	8 + 2 VPlot	05hz	2.817
Discrete	30	8 + 2 VPlot	05hz	2.11
Discrete	30	8 + 2 VPlot	05hz	2.196
Discrete	30	8 + 2 VPlot	05hz	1.603
Discrete	30	8 + 2 VPlot	05hz	1.754
Discrete	30	8 + 2 VPlot	05hz	7.339
Discrete	30	8 + 2 VPlot	05hz	3.437
Discrete	30	8 + 2 VPlot	05hz	2.753
Discrete	30	8 + 2 VPlot	05hz	8.477
Discrete	30	8 + 2 VPlot	05hz	4.266
Discrete	30	8 + 2 VPlot	05hz	6.95
Discrete	30	8 + 2 VPlot	05hz	3.386
Discrete	30	8 + 2 VPlot	05hz	3.243
Discrete	30	8 + 2 VPlot	05hz	3.291
Discrete	30	8 + 2 VPlot	05hz	3.981
Discrete	30	8 + 2 VPlot	05hz	7.811
Discrete	30	8 + 2 VPlot	05hz	3.862
Discrete	30	8 + 2 VPlot	05hz	4.141
Discrete	30	8 + 2 VPlot	05hz	12.788
Discrete	30	8 + 2 VPlot	05hz	3.535
Discrete	30	8 + 2 VPlot	05hz	5.908
Discrete	30	8 + 2 VPlot	05hz	4.654
Discrete	30	8 + 2 VPlot	05hz	4.389
Discrete	30	8 + 2 VPlot	05hz	6.714
Discrete	30	8 + 2 VPlot	05hz	4.713
Discrete	30	8 + 2 VPlot	05hz	6.11
Discrete	30	8 + 2 VPlot	05hz	3.615
Discrete	30	8 + 2 VPlot	05hz	9.384
Discrete	30	8 + 2 VPlot	05hz	5.692
Discrete	30	8 + 2 VPlot	05hz	5.368
Discrete	30	8 + 2 VPlot	05hz	4.535
Discrete	30	8 + 2 VPlot	05hz	5.675
Discrete	30	8 + 2 VPlot	05hz	3.821
Discrete	30	8 + 2 VPlot	05hz	4.554
Discrete	30	12 SPC Windows	05hz	0.944
Discrete	30	12 SPC Windows	05hz	1.02
Discrete	30	12 SPC Windows	05hz	3.194
Discrete	30	12 SPC Windows	05hz	0.637
Discrete	30	12 SPC Windows	05hz	0.82
Discrete	30	12 SPC Windows	05hz	0.602
Discrete	30	12 SPC Windows	05hz	0.773
Discrete	30	12 SPC Windows	05hz	0.777
Discrete	30	12 SPC Windows	05hz	0.906
Discrete	30	12 SPC Windows	05hz	0.764
Discrete	30	12 SPC Windows	05hz	1.153
Discrete	30	12 SPC Windows	05hz	0.934
Discrete	30	12 SPC Windows	05hz	1.344
Discrete	30	12 SPC Windows	05hz	3.986
Discrete	30	12 SPC Windows	05hz	0.967
Discrete	30	12 SPC Windows	05hz	1.057
Discrete	30	12 SPC Windows	05hz	1.223
Discrete	30	12 SPC Windows	05hz	0.95
Discrete	30	12 SPC Windows	05hz	1.172
Discrete	30	12 SPC Windows	05hz	1.056
Discrete	30	12 SPC Windows	05hz	10.964
Discrete	30	12 SPC Windows	05hz	1.397
Discrete	30	12 SPC Windows	05hz	1.052
Discrete	30	12 SPC Windows	05hz	6.35
Discrete	30	12 SPC Windows	05hz	0.872
Discrete	30	12 SPC Windows	05hz	1.577
Discrete	30	12 SPC Windows	05hz	1.409
Discrete	30	12 SPC Windows	05hz	1.417
Discrete	30	12 SPC Windows	05hz	3.743
Discrete	30	12 SPC Windows	05hz	1.747
Discrete	30	12 SPC Windows	05hz	2.867
Discrete	30	12 SPC Windows	05hz	2.163
Discrete	30	12 SPC Windows	05hz	6.846
Discrete	30	12 SPC Windows	05hz	3.136
Discrete	30	12 SPC Windows	05hz	3.009
Discrete	30	12 SPC Windows	05hz	2.552
Discrete	30	12 SPC Windows	05hz	2.88
Discrete	30	12 SPC Windows	05hz	3.109
Discrete	30	12 SPC Windows	05hz	6.131
Discrete	30	12 SPC Windows	05hz	2.842
Discrete	30	12 SPC Windows	05hz	3.388
Discrete	30	12 SPC Windows	05hz	3.275
Discrete	30	12 SPC Windows	05hz	3.209
Discrete	30	12 SPC Windows	05hz	3.12
Discrete	30	12 SPC Windows	05hz	3.64
Discrete	30	12 SPC Windows	05hz	6.223
Discrete	30	12 SPC Windows	05hz	3.499
Discrete	30	12 SPC Windows	05hz	3.25
Discrete	30	12 SPC Windows	05hz	3.273
Discrete	30	12 SPC Windows	05hz	12.439
Discrete	30	12 SPC Windows	05hz	2.491
Discrete	30	12 SPC Windows	05hz	3.029
Discrete	30	12 SPC Windows	05hz	17.339
Discrete	30	12 SPC Windows	05hz	10.302
Discrete	30	12 SPC Windows	05hz	0.959
Discrete	30	12 SPC Windows	05hz	4.175
Discrete	30	12 SPC Windows	05hz	1.102
Discrete	30	12 SPC Windows	05hz	0.807
Discrete	30	12 SPC Windows	05hz	1.06
Discrete	30	12 SPC Windows	05hz	1.155
Discrete	30	12 SPC Windows	05hz	1.381
Discrete	30	12 SPC Windows	05hz	1.24
Discrete	30	12 SPC Windows	05hz	1.034
Discrete	30	12 SPC Windows	05hz	1.131
Discrete	30	12 SPC Windows	05hz	0.982
Discrete	30	12 SPC Windows	05hz	4.547
Discrete	30	12 SPC Windows	05hz	1.671
Discrete	30	12 SPC Windows	05hz	1.927
Discrete	30	12 SPC Windows	05hz	1.776
Discrete	30	12 SPC Windows	05hz	2.105
Discrete	30	12 SPC Windows	05hz	2.696
Discrete	30	12 SPC Windows	05hz	6.418
Discrete	30	12 SPC Windows	05hz	2.96
Discrete	30	12 SPC Windows	05hz	3.581
Discrete	30	12 SPC Windows	05hz	8.445
Discrete	30	12 SPC Windows	05hz	3.021
Discrete	30	12 SPC Windows	05hz	2.535
Discrete	30	12 SPC Windows	05hz	12.254
Discrete	30	12 SPC Windows	05hz	2.133
Discrete	30	12 SPC Windows	05hz	3.796
Discrete	30	12 SPC Windows	05hz	3.307
Discrete	30	12 SPC Windows	05hz	2.872
Discrete	30	12 SPC Windows	05hz	6.102
Discrete	30	12 SPC Windows	05hz	2.865
Discrete	30	12 SPC Windows	05hz	3.037
Discrete	30	12 SPC Windows	05hz	7.59
Discrete	30	12 SPC Windows	05hz	4.345
Discrete	30	12 SPC Windows	05hz	3.986
Discrete	30	12 SPC Windows	05hz	6.831
Discrete	30	12 SPC Windows	05hz	5.667
Discrete	30	12 SPC Windows	05hz	3.481
Discrete	30	12 SPC Windows	05hz	3.388
Discrete	30	12 SPC Windows	05hz	4.701
Discrete	30	12 SPC Windows	05hz	6.682
Discrete	30	12 SPC Windows	05hz	5.44
Discrete	30	12 SPC Windows	05hz	4.935
Discrete	30	12 SPC Windows	05hz	2.862
Discrete	30	12 SPC Windows	05hz	3.338
Discrete	30	12 SPC Windows	05hz	8.926
Discrete	30	12 SPC Windows	05hz	3.837
Discrete	30	12 SPC Windows	05hz	4.313
Discrete	30	12 SPC Windows	05hz	3.886
Discrete	30	12 SPC Windows	05hz	4.286
Discrete	30	12 SPC Windows	05hz	5.357
Discrete	30	12 SPC Windows	05hz	3.558
Discrete	30	12 SPC Windows	05hz	9.266
Discrete	30	12 SPC Windows	05hz	7.224
Discrete	30	12 SPC Windows	05hz	9.742
Discrete	30	12 SPC Windows	05hz	5.726
Discrete	30	12 SPC Windows	05hz	5.867
Discrete	30	12 SPC Windows	05hz	9.66
Discrete	30	12 SPC Windows	05hz	4.745
Discrete	30	12 SPC Windows	05hz	4.487
Discrete	30	12 SPC Windows	05hz	11.246
Discrete	30	12 SPC Windows	05hz	6.634
Discrete	30	12 SPC Windows	05hz	7.887
Discrete	30	12 SPC Windows	05hz	5.963
Discrete	30	12 SPC Windows	05hz	4.893
Discrete	30	12 SPC Windows	05hz	16.396
Discrete	30	12 SPC Windows	05hz	7.082
Discrete	30	12 SPC Windows	05hz	4.169
Discrete	30	12 SPC Windows	05hz	4.286
Discrete	30	12 SPC Windows	05hz	8.813
Discrete	30	12 SPC Windows	05hz	5.152
Discrete	30	12 SPC Windows	05hz	4.553
Discrete	30	12 SPC Windows	05hz	4.804
Discrete	30	12 SPC Windows	05hz	13.134
Discrete	30	12 SPC Windows	05hz	4.748
Discrete	30	12 SPC Windows	05hz	12.859
Discrete	30	12 SPC Windows	05hz	8.501
Discrete	30	12 SPC Windows	05hz	4.954
Discrete	30	12 SPC Windows	05hz	5.612
Discrete	30	12 SPC Windows	05hz	4.929
Discrete	30	12 SPC Windows	05hz	4.444
Discrete	30	12 SPC Windows	05hz	5.666
Discrete	30	8 + 2 VPlot	05hz	1.266
Discrete	30	8 + 2 VPlot	05hz	1.658
Discrete	30	8 + 2 VPlot	05hz	1.744
Discrete	30	8 + 2 VPlot	05hz	1.672
Discrete	30	8 + 2 VPlot	05hz	2.2
Discrete	30	8 + 2 VPlot	05hz	1.55
Discrete	30	8 + 2 VPlot	05hz	2.11
Discrete	30	8 + 2 VPlot	05hz	2.089
Discrete	30	8 + 2 VPlot	05hz	1.855
Discrete	30	8 + 2 VPlot	05hz	6.074
Discrete	30	8 + 2 VPlot	05hz	4.586
Discrete	30	8 + 2 VPlot	05hz	3.164
Discrete	30	8 + 2 VPlot	05hz	2.24
Discrete	30	8 + 2 VPlot	05hz	2.668
Discrete	30	8 + 2 VPlot	05hz	5.535
Discrete	30	8 + 2 VPlot	05hz	3.275
Discrete	30	8 + 2 VPlot	05hz	3.116
Discrete	30	8 + 2 VPlot	05hz	2.237
Discrete	30	8 + 2 VPlot	05hz	2.523
Discrete	30	8 + 2 VPlot	05hz	2.122
Discrete	30	8 + 2 VPlot	05hz	1.867
Discrete	30	8 + 2 VPlot	05hz	2.574
